plan_id,customer_id,merchant_id,product_type,num_installments,order_amount_usd,total_repayable_usd,apr_bps,created_at,status
1841,841,50,pay_in_4,4,154.07,154.07,0,2026-01-08,paid_off
1842,843,56,pay_monthly_6,6,78.61,88.49,2549,2026-03-25,active
1843,843,55,pay_in_4,4,355.45,355.45,0,2026-05-07,active
1844,844,56,pay_in_4,4,205.53,205.53,0,2026-04-01,paid_off
1845,844,26,pay_in_4,4,170.77,170.77,0,2026-05-26,active
1846,844,56,pay_in_4,4,84.99,84.99,0,2026-04-01,paid_off
1847,844,34,pay_in_4,4,391.26,391.26,0,2026-06-12,active
1848,846,44,pay_monthly_12,12,87.89,114.30,3047,2026-05-28,active
1849,847,43,pay_monthly_12,12,217.31,271.58,2532,2025-11-27,active
1850,847,49,pay_in_4,4,203.24,203.24,0,2026-03-01,paid_off
1851,847,5,pay_in_3,3,251.69,251.69,0,2026-06-02,active
1852,847,12,pay_in_3,3,930.40,930.40,0,2026-05-25,active
1853,848,19,pay_in_4,4,550.00,550.00,0,2026-02-12,paid_off
1854,848,13,pay_in_4,4,317.81,317.81,0,2026-03-01,paid_off
1855,848,45,pay_in_3,3,376.08,376.08,0,2025-12-09,delinquent
1856,849,27,pay_monthly_12,12,586.39,760.42,3009,2026-02-22,delinquent
1857,849,35,pay_in_4,4,74.46,74.46,0,2025-09-22,paid_off
1858,850,36,pay_monthly_6,6,44.37,47.72,1529,2026-05-06,active
1859,851,33,pay_monthly_12,12,253.87,317.70,2549,2025-05-07,defaulted
1860,851,16,pay_monthly_12,12,1152.92,1416.62,2319,2025-11-10,active
1861,851,40,pay_in_4,4,54.70,54.70,0,2026-01-15,paid_off
1862,851,46,pay_in_4,4,193.04,193.04,0,2025-09-27,paid_off
1863,851,10,pay_monthly_6,6,519.77,573.80,2108,2025-12-09,paid_off
1864,851,12,pay_in_4,4,596.75,596.75,0,2026-01-04,paid_off
1865,852,44,pay_in_4,4,492.31,492.31,0,2026-02-09,paid_off
1866,852,18,pay_in_4,4,829.53,829.53,0,2025-10-12,paid_off
1867,855,21,pay_monthly_6,6,1400.00,1519.37,1729,2025-08-21,delinquent
1868,855,38,pay_in_3,3,292.79,292.79,0,2026-05-21,active
1869,855,11,pay_monthly_12,12,429.39,533.40,2456,2026-04-03,active
1870,855,49,pay_in_4,4,113.58,113.58,0,2025-07-02,paid_off
1871,856,42,pay_in_4,4,105.29,105.29,0,2026-04-04,delinquent
1872,856,22,pay_in_4,4,619.66,619.66,0,2026-04-11,paid_off
1873,857,17,pay_monthly_6,6,1505.11,1643.32,1862,2025-08-24,paid_off
1874,857,40,pay_monthly_6,6,123.92,133.26,1529,2026-04-05,active
1875,859,33,pay_in_3,3,338.96,338.96,0,2026-02-06,paid_off
1876,859,20,pay_monthly_6,6,1210.61,1313.24,1719,2026-03-27,active
1877,860,51,pay_in_4,4,72.61,72.61,0,2026-06-09,active
1878,861,34,pay_in_4,4,591.38,591.38,0,2025-11-06,paid_off
1879,861,3,pay_in_4,4,331.27,331.27,0,2025-12-26,paid_off
1880,861,41,pay_monthly_12,12,240.69,290.12,2082,2026-04-08,active
1881,861,9,pay_in_4,4,295.50,295.50,0,2025-08-23,paid_off
1882,861,36,pay_in_4,4,223.94,223.94,0,2026-03-21,paid_off
1883,862,27,pay_in_4,4,685.76,685.76,0,2026-04-10,paid_off
1884,862,24,pay_in_3,3,916.92,916.92,0,2025-10-25,paid_off
1885,863,20,pay_monthly_12,12,424.39,547.58,2943,2026-05-27,active
1886,863,38,pay_in_4,4,159.74,159.74,0,2026-04-03,paid_off
1887,863,29,pay_in_4,4,236.34,236.34,0,2026-03-01,defaulted
1888,864,23,pay_in_4,4,1320.48,1320.48,0,2025-11-03,paid_off
1889,864,52,pay_monthly_6,6,49.95,55.84,2390,2025-09-16,paid_off
1890,865,28,pay_monthly_6,6,848.79,953.98,2513,2026-04-17,active
1891,865,26,pay_in_4,4,337.96,337.96,0,2025-11-19,paid_off
1892,865,48,pay_in_3,3,196.05,196.05,0,2026-04-05,defaulted
1893,866,23,pay_in_4,4,621.70,621.70,0,2025-10-14,paid_off
1894,866,46,pay_monthly_12,12,164.28,216.53,3225,2025-10-02,active
1895,867,14,pay_in_4,4,600.00,600.00,0,2026-03-13,delinquent
1896,868,17,pay_in_4,4,900.00,900.00,0,2026-05-25,active
1897,868,30,pay_in_4,4,570.69,570.69,0,2025-12-21,paid_off
1898,868,34,pay_monthly_6,6,420.83,461.22,1946,2026-03-10,active
1899,869,38,pay_monthly_12,12,243.29,295.10,2159,2025-12-21,active
1900,870,48,pay_in_3,3,105.94,105.94,0,2026-05-18,active
1901,870,26,pay_in_4,4,464.58,464.58,0,2025-06-06,defaulted
1902,870,33,pay_in_4,4,245.75,245.75,0,2025-02-14,paid_off
1903,870,8,pay_in_4,4,128.11,128.11,0,2026-04-22,paid_off
1904,871,5,pay_monthly_12,12,467.85,578.46,2397,2025-12-28,active
1905,872,38,pay_in_4,4,102.93,102.93,0,2026-06-04,active
1906,872,51,pay_monthly_12,12,91.33,117.25,2878,2025-07-14,active
1907,872,40,pay_monthly_6,6,97.37,108.31,2279,2025-11-10,paid_off
1908,873,40,pay_in_4,4,52.14,52.14,0,2026-04-09,paid_off
1909,874,36,pay_in_4,4,335.77,335.77,0,2026-01-02,delinquent
1910,874,55,pay_in_3,3,84.26,84.26,0,2025-02-01,delinquent
1911,874,25,pay_monthly_6,6,274.50,299.77,1867,2025-02-21,paid_off
1912,874,49,pay_monthly_12,12,469.66,576.76,2312,2025-12-17,active
1913,875,51,pay_in_3,3,70.66,70.66,0,2026-05-20,active
1914,875,55,pay_in_3,3,50.41,50.41,0,2026-04-13,active
1915,875,27,pay_in_4,4,903.72,903.72,0,2026-06-12,active
1916,877,54,pay_in_4,4,90.13,90.13,0,2025-09-18,paid_off
1917,877,56,pay_monthly_6,6,90.31,100.49,2286,2025-02-17,paid_off
1918,878,22,pay_in_4,4,1241.17,1241.17,0,2025-12-10,paid_off
1919,878,51,pay_in_4,4,157.14,157.14,0,2026-03-07,paid_off
1920,878,46,pay_in_4,4,178.41,178.41,0,2026-06-10,active
1921,879,11,pay_in_4,4,342.39,342.39,0,2025-08-15,paid_off
1922,879,49,pay_in_4,4,144.55,144.55,0,2025-05-25,paid_off
1923,881,46,pay_in_3,3,250.92,250.92,0,2025-06-06,paid_off
1924,881,34,pay_in_4,4,1090.90,1090.90,0,2025-08-02,paid_off
1925,881,5,pay_in_3,3,342.67,342.67,0,2025-06-26,paid_off
1926,881,32,pay_in_4,4,1002.84,1002.84,0,2025-08-20,paid_off
1927,882,42,pay_in_4,4,130.48,130.48,0,2026-06-14,active
1928,882,10,pay_in_4,4,346.96,346.96,0,2026-05-25,active
1929,883,2,pay_in_4,4,149.35,149.35,0,2026-06-11,defaulted
1930,883,4,pay_monthly_12,12,299.29,396.67,3299,2026-04-15,active
1931,884,43,pay_in_4,4,237.93,237.93,0,2026-05-12,active
1932,884,26,pay_in_4,4,367.69,367.69,0,2025-05-24,delinquent
1933,884,14,pay_in_4,4,1618.43,1618.43,0,2026-04-21,paid_off
1934,884,9,pay_in_4,4,1013.95,1013.95,0,2026-04-12,paid_off
1935,886,51,pay_in_4,4,76.22,76.22,0,2025-07-07,paid_off
1936,886,51,pay_monthly_6,6,174.10,187.73,1588,2025-11-02,paid_off
1937,886,16,pay_in_4,4,332.70,332.70,0,2026-02-23,paid_off
1938,887,33,pay_in_3,3,286.43,286.43,0,2025-07-18,paid_off
1939,888,1,pay_monthly_6,6,324.28,358.73,2154,2026-04-25,active
1940,889,39,pay_in_4,4,101.49,101.49,0,2026-03-14,paid_off
1941,890,32,pay_monthly_6,6,700.00,768.73,1991,2026-02-07,active
1942,891,32,pay_monthly_12,12,345.79,460.08,3351,2026-04-15,active
1943,891,50,pay_in_4,4,91.38,91.38,0,2025-04-10,paid_off
1944,891,1,pay_monthly_12,12,209.71,278.34,3318,2025-05-28,paid_off
1945,892,34,pay_in_4,4,385.17,385.17,0,2025-12-01,paid_off
1946,894,17,pay_in_4,4,923.28,923.28,0,2026-01-21,paid_off
1947,895,33,pay_monthly_6,6,229.84,259.11,2582,2026-04-21,active
1948,895,4,pay_in_4,4,332.91,332.91,0,2026-03-31,paid_off
1949,897,22,pay_in_4,4,1752.86,1752.86,0,2026-06-02,active
1950,898,12,pay_monthly_12,12,486.09,617.55,2742,2025-08-28,active
1951,898,43,pay_monthly_12,12,136.06,175.85,2965,2026-05-18,active
1952,899,8,pay_in_4,4,619.38,619.38,0,2026-05-05,active
1953,899,40,pay_in_4,4,482.83,482.83,0,2025-12-19,paid_off
1954,899,21,pay_in_3,3,794.51,794.51,0,2026-02-21,paid_off
1955,901,10,pay_in_4,4,711.04,711.04,0,2025-07-12,paid_off
1956,901,28,pay_in_3,3,579.71,579.71,0,2026-01-08,paid_off
1957,901,37,pay_monthly_6,6,232.84,261.20,2470,2026-04-04,active
1958,901,20,pay_monthly_12,12,2769.47,3342.55,2098,2025-06-12,paid_off
1959,901,36,pay_in_4,4,90.93,90.93,0,2025-09-09,defaulted
1960,902,31,pay_in_4,4,329.64,329.64,0,2026-04-13,defaulted
1961,902,56,pay_in_3,3,163.55,163.55,0,2026-04-24,delinquent
1962,903,47,pay_in_4,4,327.86,327.86,0,2026-05-03,active
1963,903,50,pay_in_3,3,113.12,113.12,0,2026-06-02,active
1964,903,10,pay_in_4,4,1210.36,1210.36,0,2026-03-08,paid_off
1965,905,43,pay_in_4,4,236.26,236.26,0,2026-03-01,paid_off
1966,905,37,pay_in_4,4,64.51,64.51,0,2025-07-01,paid_off
1967,905,6,pay_monthly_6,6,212.96,229.44,1569,2025-07-05,paid_off
1968,906,26,pay_in_4,4,584.85,584.85,0,2025-02-13,paid_off
1969,906,49,pay_in_4,4,218.20,218.20,0,2025-02-16,paid_off
1970,906,29,pay_in_3,3,285.41,285.41,0,2025-08-26,paid_off
1971,906,47,pay_in_4,4,687.81,687.81,0,2025-11-28,paid_off
1972,906,46,pay_in_4,4,235.59,235.59,0,2026-02-23,paid_off
1973,909,19,pay_in_4,4,1438.10,1438.10,0,2026-04-11,paid_off
1974,910,36,pay_in_3,3,120.69,120.69,0,2026-05-14,active
1975,910,7,pay_in_4,4,334.05,334.05,0,2026-04-19,paid_off
1976,912,30,pay_in_3,3,796.25,796.25,0,2026-02-18,paid_off
1977,912,56,pay_in_4,4,57.49,57.49,0,2026-01-17,delinquent
1978,912,51,pay_in_4,4,188.50,188.50,0,2026-03-22,paid_off
1979,912,32,pay_monthly_6,6,297.75,333.78,2454,2026-03-23,active
1980,913,9,pay_in_4,4,529.19,529.19,0,2026-01-17,paid_off
1981,914,2,pay_in_4,4,284.38,284.38,0,2026-05-18,active
1982,915,15,pay_monthly_12,12,579.73,707.24,2230,2026-02-17,active
1983,915,10,pay_in_4,4,1327.73,1327.73,0,2026-01-08,paid_off
1984,916,45,pay_in_3,3,188.35,188.35,0,2025-09-12,paid_off
1985,916,4,pay_monthly_6,6,431.84,470.13,1798,2026-03-19,active
1986,916,39,pay_monthly_12,12,166.90,216.55,3016,2025-06-15,paid_off
1987,916,47,pay_monthly_6,6,598.06,643.72,1548,2026-03-28,active
1988,917,25,pay_in_4,4,1145.76,1145.76,0,2026-06-08,active
1989,917,44,pay_in_4,4,165.53,165.53,0,2026-03-09,paid_off
1990,917,47,pay_in_4,4,182.59,182.59,0,2026-02-21,defaulted
1991,917,23,pay_in_4,4,1081.86,1081.86,0,2025-07-26,paid_off
1992,917,37,pay_in_4,4,183.18,183.18,0,2025-06-25,paid_off
1993,917,53,pay_in_4,4,77.64,77.64,0,2025-09-04,defaulted
1994,918,36,pay_in_4,4,134.53,134.53,0,2026-04-24,paid_off
1995,918,39,pay_in_3,3,199.52,199.52,0,2025-11-06,paid_off
1996,918,7,pay_in_4,4,473.31,473.31,0,2026-06-10,delinquent
1997,919,2,pay_monthly_12,12,105.12,136.55,3031,2026-03-01,delinquent
1998,919,6,pay_in_4,4,456.02,456.02,0,2026-03-05,paid_off
1999,920,3,pay_monthly_6,6,313.91,337.49,1523,2025-07-14,paid_off
2000,920,6,pay_in_4,4,163.19,163.19,0,2026-03-28,paid_off
2001,920,43,pay_in_4,4,549.63,549.63,0,2025-05-29,paid_off
2002,920,42,pay_in_4,4,135.82,135.82,0,2025-05-29,paid_off
2003,921,54,pay_monthly_12,12,149.34,185.21,2435,2026-05-04,active
2004,922,18,pay_monthly_6,6,1037.97,1165.22,2486,2026-06-11,active
2005,922,18,pay_monthly_12,12,617.21,821.02,3348,2025-10-10,active
2006,922,2,pay_in_4,4,939.10,939.10,0,2026-04-12,paid_off
2007,922,21,pay_in_3,3,1372.17,1372.17,0,2026-03-02,paid_off
2008,923,30,pay_in_4,4,575.63,575.63,0,2025-09-15,paid_off
2009,923,56,pay_in_4,4,119.73,119.73,0,2026-01-20,paid_off
2010,924,43,pay_in_4,4,658.37,658.37,0,2025-11-10,paid_off
2011,924,1,pay_in_4,4,225.80,225.80,0,2025-08-23,paid_off
2012,924,21,pay_monthly_6,6,743.00,838.27,2600,2025-11-25,paid_off
2013,924,42,pay_in_4,4,66.27,66.27,0,2026-01-24,paid_off
2014,924,26,pay_in_3,3,679.55,679.55,0,2025-05-08,paid_off
2015,924,19,pay_in_4,4,821.52,821.52,0,2025-04-06,paid_off
2016,925,50,pay_in_3,3,111.65,111.65,0,2026-02-27,paid_off
2017,925,55,pay_in_4,4,93.07,93.07,0,2026-05-15,active
2018,925,22,pay_monthly_12,12,1326.18,1595.11,2056,2025-07-28,active
2019,926,9,pay_in_3,3,509.08,509.08,0,2025-09-18,paid_off
2020,926,10,pay_in_3,3,555.15,555.15,0,2026-02-01,delinquent
2021,926,36,pay_monthly_6,6,211.26,237.56,2524,2026-06-03,active
2022,927,14,pay_in_4,4,996.56,996.56,0,2026-04-05,paid_off
2023,927,32,pay_monthly_6,6,567.82,623.46,1987,2026-05-01,defaulted
2024,927,46,pay_in_4,4,228.89,228.89,0,2025-10-16,paid_off
2025,928,27,pay_in_3,3,792.55,792.55,0,2026-03-17,paid_off
2026,928,51,pay_in_3,3,32.15,32.15,0,2026-04-23,active
2027,930,36,pay_in_4,4,76.34,76.34,0,2026-02-15,paid_off
2028,930,23,pay_in_4,4,939.85,939.85,0,2026-05-09,active
2029,930,51,pay_in_4,4,210.04,210.04,0,2026-03-05,delinquent
2030,930,48,pay_monthly_12,12,151.68,199.66,3207,2025-10-03,active
2031,931,44,pay_monthly_6,6,590.04,639.24,1691,2025-08-12,paid_off
2032,934,9,pay_in_3,3,923.59,923.59,0,2026-05-03,active
2033,934,55,pay_monthly_6,6,72.74,79.26,1818,2026-04-10,active
2034,934,45,pay_in_4,4,396.04,396.04,0,2025-10-19,paid_off
2035,934,35,pay_in_4,4,151.47,151.47,0,2025-09-15,paid_off
2036,935,28,pay_in_3,3,623.84,623.84,0,2025-09-22,paid_off
2037,935,14,pay_monthly_6,6,477.09,514.12,1574,2025-02-09,paid_off
2038,935,50,pay_in_4,4,79.34,79.34,0,2026-03-15,paid_off
2039,935,4,pay_in_4,4,751.27,751.27,0,2026-06-10,active
2040,937,4,pay_in_4,4,483.71,483.71,0,2026-02-28,paid_off
2041,938,20,pay_monthly_12,12,585.56,723.48,2388,2026-03-21,defaulted
2042,938,3,pay_monthly_6,6,545.72,601.75,2082,2025-10-27,paid_off
2043,938,39,pay_in_4,4,100.94,100.94,0,2026-03-25,paid_off
2044,938,56,pay_in_4,4,36.53,36.53,0,2026-05-28,active
2045,940,4,pay_monthly_6,6,417.67,448.81,1512,2026-01-01,active
2046,940,25,pay_in_4,4,2034.64,2034.64,0,2025-11-26,paid_off
2047,940,5,pay_in_4,4,146.94,146.94,0,2026-03-25,paid_off
2048,940,29,pay_in_3,3,233.14,233.14,0,2025-12-06,paid_off
2049,942,9,pay_monthly_6,6,437.82,470.23,1501,2026-03-26,delinquent
2050,942,18,pay_in_4,4,728.48,728.48,0,2026-04-22,paid_off
2051,942,33,pay_in_4,4,357.72,357.72,0,2026-05-17,active
2052,942,48,pay_in_4,4,96.17,96.17,0,2025-02-26,paid_off
2053,942,52,pay_in_4,4,123.19,123.19,0,2025-06-08,paid_off
2054,943,24,pay_in_3,3,1002.76,1002.76,0,2026-02-03,paid_off
2055,945,10,pay_monthly_6,6,766.95,858.78,2428,2025-07-28,paid_off
2056,945,53,pay_in_4,4,147.35,147.35,0,2026-03-21,paid_off
2057,946,33,pay_monthly_6,6,1161.28,1268.66,1875,2026-01-30,active
2058,946,2,pay_in_4,4,188.59,188.59,0,2026-05-07,active
2059,946,5,pay_in_4,4,113.53,113.53,0,2026-01-30,paid_off
2060,946,18,pay_in_3,3,335.39,335.39,0,2026-01-30,paid_off
2061,950,38,pay_in_4,4,172.77,172.77,0,2026-01-21,paid_off
2062,950,38,pay_in_4,4,173.86,173.86,0,2026-06-10,defaulted
2063,950,26,pay_monthly_12,12,840.40,1025.08,2228,2026-05-02,delinquent
2064,951,11,pay_monthly_6,6,1050.00,1178.83,2488,2026-04-20,active
2065,951,39,pay_in_4,4,258.78,258.78,0,2025-12-03,paid_off
2066,952,40,pay_monthly_12,12,75.80,92.66,2255,2025-09-27,active
2067,952,56,pay_in_4,4,164.29,164.29,0,2026-03-19,paid_off
2068,952,23,pay_in_4,4,1172.45,1172.45,0,2026-04-16,paid_off
2069,953,49,pay_monthly_6,6,236.78,262.43,2197,2025-10-24,paid_off
2070,953,1,pay_in_4,4,433.28,433.28,0,2026-04-02,paid_off
2071,953,4,pay_in_4,4,289.24,289.24,0,2025-04-16,paid_off
2072,953,50,pay_monthly_6,6,102.75,115.84,2584,2026-01-09,active
2073,953,48,pay_monthly_6,6,306.68,345.31,2554,2025-09-07,paid_off
2074,954,41,pay_in_3,3,185.34,185.34,0,2025-10-26,paid_off
2075,955,53,pay_monthly_6,6,86.92,95.96,2108,2025-04-23,paid_off
2076,956,18,pay_in_4,4,534.74,534.74,0,2026-03-23,paid_off
2077,956,54,pay_monthly_6,6,220.76,248.72,2568,2025-05-15,paid_off
2078,956,6,pay_in_4,4,242.69,242.69,0,2025-06-12,paid_off
2079,956,32,pay_in_4,4,721.81,721.81,0,2026-02-22,paid_off
2080,957,48,pay_monthly_6,6,341.03,374.38,1983,2026-03-19,active
2081,957,47,pay_monthly_6,6,125.57,139.97,2325,2026-02-11,active
2082,957,34,pay_in_4,4,572.40,572.40,0,2026-01-12,paid_off
2083,957,40,pay_monthly_6,6,109.04,120.29,2092,2025-12-25,active
2084,959,20,pay_in_3,3,515.50,515.50,0,2026-05-16,delinquent
2085,960,34,pay_in_4,4,364.00,364.00,0,2026-02-22,paid_off
2086,960,56,pay_monthly_6,6,83.81,90.29,1568,2025-10-10,paid_off
2087,960,8,pay_monthly_6,6,336.71,377.59,2462,2025-05-23,paid_off
2088,960,9,pay_monthly_12,12,500.00,634.19,2721,2026-02-17,active
2089,960,44,pay_in_4,4,245.48,245.48,0,2026-03-28,paid_off
2090,960,1,pay_in_3,3,500.00,500.00,0,2025-04-17,paid_off
2091,961,54,pay_in_4,4,75.36,75.36,0,2025-10-15,delinquent
2092,961,15,pay_in_3,3,802.64,802.64,0,2025-12-21,delinquent
2093,961,2,pay_in_4,4,400.73,400.73,0,2025-10-04,paid_off
2094,961,29,pay_monthly_12,12,492.13,619.69,2628,2026-04-22,active
2095,962,56,pay_monthly_12,12,56.43,75.26,3383,2025-04-15,paid_off
2096,962,40,pay_in_4,4,197.47,197.47,0,2026-03-22,paid_off
2097,962,4,pay_in_4,4,547.39,547.39,0,2026-04-08,paid_off
2098,962,37,pay_monthly_12,12,394.75,521.60,3258,2025-05-28,paid_off
2099,963,36,pay_monthly_6,6,167.34,182.61,1850,2026-01-26,delinquent
2100,963,14,pay_in_3,3,365.00,365.00,0,2026-02-04,defaulted
2101,963,38,pay_in_4,4,248.98,248.98,0,2026-05-15,delinquent
2102,963,47,pay_monthly_6,6,228.81,255.32,2349,2025-06-03,paid_off
2103,964,39,pay_monthly_12,12,429.86,540.26,2604,2026-04-09,active
2104,964,49,pay_in_4,4,218.04,218.04,0,2026-02-13,paid_off
2105,964,51,pay_in_4,4,98.04,98.04,0,2026-04-24,paid_off
2106,965,52,pay_in_4,4,54.17,54.17,0,2026-04-22,paid_off
2107,965,35,pay_in_4,4,271.32,271.32,0,2026-01-26,paid_off
2108,965,27,pay_in_3,3,550.48,550.48,0,2026-02-20,paid_off
2109,966,9,pay_in_4,4,679.58,679.58,0,2026-03-01,paid_off
2110,969,46,pay_in_4,4,192.32,192.32,0,2026-05-20,active
2111,969,44,pay_in_4,4,130.85,130.85,0,2026-06-03,active
2112,970,51,pay_monthly_6,6,46.72,52.04,2307,2025-10-27,paid_off
2113,970,41,pay_in_4,4,118.12,118.12,0,2025-09-24,paid_off
2114,972,4,pay_monthly_6,6,329.41,369.05,2440,2026-02-25,active
2115,973,40,pay_monthly_12,12,387.90,510.21,3197,2026-03-09,active
2116,974,37,pay_in_3,3,113.66,113.66,0,2026-06-15,active
2117,974,38,pay_in_4,4,303.78,303.78,0,2026-04-18,defaulted
2118,975,47,pay_monthly_6,6,355.43,396.50,2343,2026-04-24,active
2119,975,3,pay_monthly_12,12,265.25,322.60,2192,2025-09-12,active
2120,975,55,pay_in_4,4,40.57,40.57,0,2026-04-12,paid_off
2121,975,2,pay_in_4,4,313.97,313.97,0,2026-02-23,defaulted
2122,975,39,pay_in_4,4,62.87,62.87,0,2026-02-13,delinquent
2123,976,46,pay_monthly_6,6,183.73,199.60,1751,2025-08-07,paid_off
2124,976,29,pay_in_3,3,700.65,700.65,0,2026-04-28,active
2125,976,39,pay_in_4,4,97.38,97.38,0,2026-01-04,paid_off
2126,976,45,pay_monthly_12,12,203.16,253.78,2526,2026-06-11,active
2127,976,30,pay_in_4,4,137.71,137.71,0,2026-04-18,paid_off
2128,977,44,pay_in_4,4,401.86,401.86,0,2025-12-12,paid_off
2129,977,9,pay_monthly_12,12,600.83,790.34,3198,2026-05-27,active
2130,979,26,pay_monthly_6,6,877.33,974.07,2236,2026-05-20,active
2131,979,37,pay_in_4,4,89.80,89.80,0,2026-02-19,paid_off
2132,979,15,pay_monthly_12,12,583.39,731.21,2569,2026-02-28,active
2133,979,34,pay_in_4,4,395.47,395.47,0,2026-02-09,paid_off
2134,979,47,pay_in_4,4,390.95,390.95,0,2025-08-17,paid_off
2135,980,34,pay_in_4,4,576.16,576.16,0,2026-02-10,paid_off
2136,981,20,pay_monthly_12,12,1336.72,1779.57,3359,2025-07-17,active
2137,981,7,pay_in_4,4,276.29,276.29,0,2026-05-25,active
2138,983,19,pay_monthly_12,12,1111.65,1348.59,2161,2026-05-23,active
2139,984,25,pay_in_4,4,797.96,797.96,0,2026-02-02,paid_off
2140,984,40,pay_monthly_12,12,61.10,78.10,2821,2025-11-16,defaulted
2141,984,26,pay_in_4,4,338.30,338.30,0,2025-07-13,delinquent
2142,984,56,pay_monthly_12,12,102.75,129.56,2645,2026-02-22,active
2143,984,37,pay_in_4,4,280.55,280.55,0,2025-12-14,paid_off
2144,985,23,pay_in_4,4,1107.16,1107.16,0,2026-04-15,paid_off
2145,985,54,pay_monthly_12,12,78.59,101.77,2991,2026-02-25,active
2146,986,39,pay_monthly_12,12,121.28,151.04,2488,2026-01-20,delinquent
2147,986,24,pay_in_4,4,810.51,810.51,0,2026-01-24,defaulted
2148,990,55,pay_monthly_6,6,102.39,110.00,1508,2026-05-09,delinquent
2149,990,36,pay_in_4,4,231.02,231.02,0,2026-01-03,delinquent
2150,991,32,pay_monthly_6,6,993.52,1090.04,1970,2026-02-26,active
2151,991,27,pay_in_3,3,530.11,530.11,0,2026-04-26,active
2152,993,26,pay_in_3,3,623.69,623.69,0,2026-04-16,active
2153,993,6,pay_in_4,4,290.25,290.25,0,2025-04-23,paid_off
2154,994,37,pay_in_4,4,110.93,110.93,0,2025-12-22,delinquent
2155,994,11,pay_in_4,4,869.10,869.10,0,2025-09-19,paid_off
2156,994,11,pay_in_4,4,665.14,665.14,0,2026-05-24,active
2157,994,3,pay_in_4,4,510.22,510.22,0,2026-05-25,active
2158,994,6,pay_in_4,4,500.49,500.49,0,2025-07-09,paid_off
2159,994,1,pay_in_3,3,237.90,237.90,0,2026-05-10,active
2160,995,22,pay_in_4,4,800.00,800.00,0,2026-03-04,paid_off
2161,995,41,pay_monthly_12,12,310.58,388.57,2546,2026-04-23,active
2162,996,6,pay_in_4,4,236.43,236.43,0,2026-04-13,paid_off
2163,996,34,pay_in_3,3,469.87,469.87,0,2026-04-19,active
2164,997,11,pay_in_4,4,424.46,424.46,0,2026-04-18,paid_off
2165,997,50,pay_monthly_6,6,65.17,71.12,1851,2025-10-01,paid_off
2166,997,22,pay_monthly_12,12,501.15,616.37,2331,2025-08-06,active
2167,998,53,pay_in_3,3,76.02,76.02,0,2026-04-13,active
2168,999,54,pay_in_4,4,83.94,83.94,0,2025-10-11,paid_off
2169,999,24,pay_in_4,4,1450.00,1450.00,0,2026-03-06,paid_off
2170,999,41,pay_in_4,4,122.88,122.88,0,2025-10-11,paid_off
2171,1001,48,pay_in_4,4,271.23,271.23,0,2026-05-07,active
2172,1002,34,pay_in_4,4,458.93,458.93,0,2026-06-02,active
2173,1003,46,pay_in_4,4,177.40,177.40,0,2026-01-06,paid_off
2174,1003,32,pay_in_4,4,312.51,312.51,0,2026-03-07,paid_off
2175,1004,4,pay_in_4,4,662.89,662.89,0,2025-08-10,defaulted
2176,1005,17,pay_monthly_6,6,1865.06,2043.31,1938,2026-04-11,active
2177,1006,28,pay_in_4,4,605.93,605.93,0,2025-02-24,paid_off
2178,1006,6,pay_in_4,4,556.69,556.69,0,2025-05-11,paid_off
2179,1007,10,pay_in_4,4,848.68,848.68,0,2025-04-22,paid_off
2180,1007,25,pay_monthly_6,6,1141.03,1267.98,2256,2026-01-20,defaulted
2181,1007,15,pay_in_4,4,500.86,500.86,0,2025-10-03,paid_off
2182,1007,9,pay_in_4,4,423.62,423.62,0,2025-12-09,paid_off
2183,1009,40,pay_in_4,4,161.25,161.25,0,2026-04-22,paid_off
2184,1009,20,pay_in_3,3,594.89,594.89,0,2026-02-07,paid_off
2185,1010,33,pay_in_4,4,498.53,498.53,0,2025-10-03,paid_off
2186,1010,15,pay_monthly_6,6,267.98,299.23,2365,2026-06-01,active
2187,1010,39,pay_in_4,4,231.26,231.26,0,2025-11-21,paid_off
2188,1010,27,pay_in_4,4,409.37,409.37,0,2025-05-26,paid_off
2189,1010,6,pay_in_4,4,341.28,341.28,0,2025-01-24,paid_off
2190,1011,53,pay_monthly_6,6,61.02,65.83,1598,2026-02-21,active
2191,1011,56,pay_in_3,3,86.95,86.95,0,2026-04-23,active
2192,1011,31,pay_in_4,4,621.71,621.71,0,2026-03-10,paid_off
2193,1012,16,pay_monthly_6,6,478.33,525.51,2000,2026-04-02,active
2194,1012,51,pay_in_4,4,69.85,69.85,0,2025-07-22,paid_off
2195,1012,46,pay_in_4,4,338.33,338.33,0,2026-01-14,paid_off
2196,1012,23,pay_in_4,4,386.77,386.77,0,2025-03-22,paid_off
2197,1012,8,pay_in_4,4,200.03,200.03,0,2026-02-06,paid_off
2198,1012,38,pay_monthly_6,6,135.89,150.73,2215,2026-01-18,active
2199,1012,51,pay_in_3,3,159.52,159.52,0,2026-03-16,paid_off
2200,1013,50,pay_in_4,4,79.75,79.75,0,2025-05-18,paid_off
2201,1013,46,pay_in_4,4,338.73,338.73,0,2026-05-06,active
